TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,TC_9,TC_10,TC_11,TC_12,TC_13,TC_14,TC_15,TC_16,TC_17,TC_18,TC_19,TC_20,TC_21,TC_22,TC_23,TC_24,TC_25,TC_26,TC_27,TC_28,TC_29,TC_30,TC_31,TC_32,TC_33,TC_34,TC_35,TC_36,TC_37,TC_38,TC_39,TC_40,TC_41,TC_42,TC_43,TC_44,TC_45,TC_46,TC_47,TC_48,TC_49,TC_50,TC_51,TC_52,TC_53,TC_54,TC_55,TC_56,TC_57,TC_58,TC_59,TC_60,TC_61,TC_62,TC_63,TC_64,TC_65,TC_66,TC_67,TC_68,TC_69,TC_70
0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652,0.01689652
-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527,-0.027347527
-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729,-0.000202729
-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354,-0.001764354
0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605,0.05271605
0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626,0.022584626
0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098,0.003169098
-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908,-0.06511908
-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759,-0.021897759
-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285,-0.027425285
-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646,-0.017996646
0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216,0.017103216
-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346,-0.027894346
0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007,0.025175007
-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811,-0.056114811
0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851,0.057679851
-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808,-0.034534808
-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647,-0.009897647
-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752,-0.005699752
0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521,0.006159521
0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319,0.000759319
0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437,0.024702437
0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865,0.017029865
-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439,-0.039977439
0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253,0.023656253
0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066,0.036048066
-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257,-0.017382257
0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808,0.017979808
0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296,0.00708296
-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581,-0.020118581
